time,open,high,low,close,Volume,Volume MA
1498867200,17437003646.4,26114709944.02431,12908640087.241112,19387002254.150574,NaN,NaN
1501545600,19380315605.285248,37817876406.32236,17724315209.651253,36576695214.06322,831815378.667,NaN
1504224000,36576695214.06322,39263054704.93728,18261809614.5498,28731134037.352375,548442717.333,NaN
1506816000,28812005513.37988,34712641972.57105,24506505282.491,28847112679.308987,328418444.222,NaN
1509494400,28847247181.195057,52362226857.58204,24023462160.447697,41667909774.52138,283994619.778,NaN
1512086400,41613980109.08794,86804218161.5212,29957422040.28882,71905621374.16632,1231269864,NaN
1514764800,71905621374.16632,145713082509.3108,63705724123.4096,108033926933.49243,2959390741.33,NaN
1517443200,108033820485.63852,122660432705.51773,54456126811.71295,83356243125.44305,3455868533.33,NaN
1519862400,83426598550.1422,90047400739.65602,34840276153.4388,38765228051.40373,1807699383.11,NaN
1522540800,38810268328.76081,73008990854.16061,34897688507.51212,66445727894.76002,1147728572.89,NaN
1525132800,66455361701.03917,83356186920.84724,50512150458.96448,57729362996.10591,2661437484.44,NaN
1527811200,57741218414.774216,62896528543.994225,40057432976.23065,45560163247.24934,2006350000,NaN
1530403200,45569733898.20074,53784420948.52889,41889194429.206085,43568910752.61477,1517100000,NaN
1533081600,43588064946.681526,44409162475.30654,24989035821.2082,28639135146.723003,1885088818.51842,NaN
1535760000,28639187621.771923,30962003729.080048,16967520242.50625,23740999978.913425,1544713396.57973,NaN
1538352000,23743612684.488888,24028081435.58924,18920327267.939327,20234090272.569595,1593152535.76894,NaN
1541030400,20242011352.88052,22987654404.50797,10010378954.2781,11575860450.422546,1334515687.40286,NaN
1543622400,11575790001.32396,16597956187.260857,8195798682.979731,13665731703.77911,2134956805.66251,NaN
1546300800,13669458607.94649,17359916615.00147,10467787369.972761,11071979495.910814,2252805968.63922,NaN
1548979200,11079053190.518608,17531175579.996204,10413320845.63671,14132943805.259628,2547199823.16046,NaN
1551398400,14132275714.672684,15423204240.846449,12871158697.207666,14896708927.475792,3747155810.89551,1790955229.2863827
1554076800,14883880134.917503,20069336141.522675,13335926614.03143,16969583632.529322,4610370966.61419,1979883008.683742
1556668800,16963652754.286211,32055100224.742397,16024463697.69523,28451447562.556488,5778878090.84161,2241404777.359173
1559347200,28450439350.624603,40908866646.11819,23981881651.011497,30969598569.675694,9907092956.94372,2720338502.995259
1561939200,30965331605.437237,35668620518.71021,20168012764.2502,23409425209.369717,10344861830.1421,3223381863.5134635
1564617600,23436074655.225887,26347733211.39168,17484557173.55533,18462618151.059216,5977051030.74349,3460670921.850638
1567296000,18463693141.977486,24876359742.192303,16222759395.031818,19545979255.079865,5553089980.40582,3590355883.804429
1569888000,19559018397.072662,23599131662.618687,16338991588.82587,19761190254.742943,7670339471.45117,3801079430.7104874
1572566400,19783872587.695812,21444658263.626682,14254830378.504093,16487171842.878588,9151804955.41637,4168284709.3258057
1575158400,16509745500.986069,17228833896.325542,12601755028.79068,14034330402.091257,7103189710.83879,4466057766.223246
1577836800,14026759284.824764,20480034662.983738,13313028391.835537,19656843927.983826,7985640219.13314,4732267902.957902
1580515200,19684339427.521366,32181639801.711796,19443346111.259613,23904755648.160187,11580561679.9862,5210978486.957212
1583020800,23893466103.59007,27883409232.8542,9240624701.199755,14667605152.883707,18193589577.1664,6044802965.815532
1585699200,14688218349.188063,25905679977.92076,13809267388.414066,22828784860.3761,12322836635.0885,6566690356.644036
1588291200,22840849813.922714,27766997453.67747,19020888722.24593,25737737144.51053,20829312868.2627,7530920330.228185
1590969600,25732362307.195263,29305567535.591663,23792429830.203545,25153040574.878277,13955047490.1836,8149015077.948916
1593561600,25166914061.00338,41676816223.56804,24684685255.22288,38845377202.57196,6458308886.95823,8405204737.926684
1596240000,38849618584.14195,50915018388.29263,35853979574.06745,48784776565.98266,15667455707.9692,9081829683.042019
1598918400,48807877574.33142,55041299202.77258,34589078960.037186,40596392417.417496,18732646139.0749,9905821691.563803
1601510400,40613454984.44065,48176441405.36997,37593679102.74939,43837550502.05261,12348771651.8519,10395900282.998375
1604188800,43790004355.135605,74481891254.30186,41622245292.127556,70097643736.98346,10350176239.303339,10726051304.418766
1606780800,70117901233.47668,89340002732.56473,59965576173.59031,84190465364.8127,27287617495.345806,11859913630.855347
1609459200,84240173229.1865,180799107079.7747,78019773847.1204,150482958235.6454,13645693722.500252,12253254412.438278
1612137600,150367353163.0723,244410451483.9094,142442965804.7854,163377133983.3843,28926055812.344547,13204202555.208319
1614556800,163476031761.9363,227854702438.1488,159884134834.49744,221389847790.77176,24000096441.678104,13886964285.78512
1617235200,221470516301.8425,323974798428.8917,216568061831.6754,321247487084.3997,30917022430.588066,15133962855.777348
1619827200,321225182916.0802,507683974728.7328,200635637119.80704,314320911102.9256,28698444897.373962,16291230601.625753
1622505600,314315157449.5877,335689864692.4986,197912393941.64816,265283148614.51706,27451107859.81412,17280269021.043903
1625097600,265349656926.1727,284475737771.5751,200636425145.66895,261547211999.62033,29242956652.709312,18284826605.908546
