time,open,high,low,close,Volume,Volume MA
1396224000,99.38055076465609,99.49469304023363,99.29683246708136,99.42981933029183,212551535.99597588,NaN
1396828800,99.41923976527276,99.91255198011166,99.37783711094266,99.43745051576937,201772720.27847034,NaN
1397433600,99.43745020228434,99.48754711665954,99.03498099664671,99.21571869469199,243316148.19247633,NaN
1398038400,99.2438378485803,99.35465043454288,99.1571661792373,99.23993499045154,285803760.12686867,NaN
1398643200,99.27023595088743,99.34272540806859,99.15839046562532,99.24090444369367,155797204.62334192,NaN
1399248000,99.2484005716779,99.3351015453959,99.12471553790618,99.17087475641061,147804503.05884156,NaN
1399852800,99.1708747564106,99.22938300868766,98.81011181046631,98.91942350541146,106210358.22297208,NaN
1400457600,98.9194231764552,99.23760353016118,98.51643709355145,98.71033509989111,100030228.0022521,NaN
1401062400,98.69160323331153,99.25183264342307,98.6494326566459,98.91428242114272,355279023.97302276,NaN
1401667200,98.92008183290399,99.21935988505938,98.73299941508378,99.16854742590324,318846102.82346314,NaN
1402272000,99.15851119889571,99.21993294981975,98.9266636518204,99.02764613670526,234274960.94510838,NaN
1402876800,99.00969872162382,99.13303052497014,98.8757776696866,98.94930993785277,509398408.55802584,NaN
1403481600,98.94150584086441,99.10291999375816,98.8673998341659,99.07205274201958,183627334.9537411,NaN
1404086400,99.0758845049385,99.41138962727916,99.05118647681842,99.27011060285743,185848725.33695197,NaN
1404691200,99.27018282346049,99.31190093985538,99.10341931335259,99.25773038137561,193054747.5884964,NaN
1405296000,99.25673601902992,99.31704802215357,99.10799988053192,99.2134452761064,213175210.89378747,NaN
1405900800,99.20129315909337,99.32417350869306,99.17819869995385,99.29643162062838,114592778.83105011,NaN
1406505600,99.29517753036137,99.38900503346522,99.14698492329835,99.24903575685111,150319353.58474234,NaN
1407110400,99.25408279999385,99.37681493196673,99.20658168874424,99.33911891635483,124719112.94863912,NaN
1407715200,99.33951268938475,99.47939982889982,97.99301943750248,99.18202900648842,148756068.09573734,209258914.35169822
1408320000,99.16987628529267,99.3175328415305,98.442722758245,98.59288225261297,351730179.8385767,216217846.54382825
1408924800,98.59550295571886,98.88484999902852,97.49861094982293,98.51095835636615,358075138.6243273,224032967.46112108
1409529600,98.51805723901563,98.65735866395491,98.09371646102608,98.34779676265867,244512414.0605629,224092780.75452542
1410134400,98.32661605143159,98.40069133959952,97.7210923833882,98.05794706903632,178282494.77142882,218716717.4867534
1410739200,98.04013333363098,98.2262576352417,97.84662390878029,98.00288003013857,282300060.98058385,225041860.3046155
1411344000,98.00112618146944,98.0584943088217,97.4896734402542,97.64979167983529,485377289.40562457,241920499.62195462
1411948800,97.64062758353931,97.88652201651922,97.32806694866528,97.67671237939811,312535239.86964035,252236743.70428807
1412553600,97.68700705835282,98.13837234663431,97.5068692420956,98.03600321797846,692095903.8020078,281840027.49427587
1413158400,98.03475062320472,98.45392660850098,97.9999343833419,98.39097452266498,181429272.23072028,273147539.90716076
1413763200,98.38658238266537,98.50367870853523,98.09760229167658,98.28183685587267,187373745.98326334,266573922.06515074
1414368000,98.25132769541233,98.62555999985761,98.18803962400362,98.47922841562735,291154436.1577457,269417895.8257826
1414972800,98.47241178452813,98.58611945243102,98.2384672962465,98.34850335027065,358449982.94923985,261870474.5453433
1415577600,98.35187851476557,98.66460501715389,98.29332471890903,98.5771359710063,148981849.6465475,260138200.2799836
1416182400,98.58170223769413,98.7643117447526,98.30229574208298,98.38873936990478,241083708.6960401,262899949.44793802
1416787200,98.38816058263906,98.53546877313913,98.16450705749523,98.35582863284749,230388607.64816946,264766642.45092168
1417392000,98.34158892135342,98.53578226616074,98.26716638551144,98.41222032998472,231175363.32594386,265666650.0725295
1417996800,98.39964254196506,98.52553993115173,98.3203889173698,98.39804719350587,116425407.20493773,265758281.4912239
1418601600,98.42922907053502,98.57168093392275,98.28794045947744,98.36823386893808,181717799.45370844,267328203.7846722
1419206400,98.39551562784808,98.46545501151945,98.22623596945519,98.33842153442372,302538282.08572996,276219162.2415267
1419811200,98.33906751478072,98.40951401880066,98.2672168535986,98.32035255577682,290043358.19441557,283283526.7464606
1420416000,98.32092168712991,98.39345998568827,98.27205232983052,98.35548234477139,330605804.9910743,282227308.00408554
1421020800,98.33401128495292,98.46222761480897,98.1182139065574,98.30653385638215,254768170.13896805,277061959.5798176
1421625600,98.29575573815038,98.32692004897082,98.05342224214537,98.27524064806096,355759124.5898305,282624295.1062809
1422230400,98.27248321736674,98.48761657248075,98.21646532374835,98.31189031168996,478982639.1455447,297659302.32498676
1422835200,98.28026753395946,98.41954429103191,98.18323759027257,98.35984854183909,346547185.2613814,300871658.5390266
1423440000,98.34882516992701,98.46619446865142,98.07345846435726,98.354159469188,356799764.6921791,294442782.3033543
1424044800,98.38394983389882,98.49523308000585,98.22476032331232,98.38010227821033,657761465.3372482,311704093.57673466
1424649600,98.37733755454245,98.42845690347426,98.07197846212827,98.25252852176803,177760436.23532555,285987320.1984006
1425254400,98.23986435769808,98.43522996778454,98.17815436679551,98.3571482891023,189903385.2615503,286411025.8499421
1425859200,98.38374736216191,98.66475886836653,98.29424583355019,98.49248716769141,276947940.0146973,290889735.5515138
1426464000,98.48683990952654,98.56421181850644,98.11290911792429,98.25486205379059,242613918.95326632,288462709.6912898
1427068800,98.25163072320771,98.36212795464584,97.94028300612166,98.17813309050203,234374555.45740187,282258938.31669796
1427673600,98.19612765042038,98.48962572603853,98.05884236260857,98.36798772854398,224488570.67795348,286034274.36826825
1428278400,98.36319056775137,98.56523200834322,98.26007135370288,98.50683393273137,172421266.39814615,282601152.2533735
1428883200,98.50416598770578,98.57245597816875,98.41415852215246,98.52543723620984,220925787.86028007,282128011.2639791
1429488000,98.51193568510706,98.60479020966707,98.3863234375527,98.49965791604737,200993290.39151418,280618907.61725754
1430092800,98.51025356642054,98.79488495164482,98.43943698320494,98.75777399291282,265278630.32627684,288061568.7733245
1430697600,98.77536895763754,98.82831751778325,98.69475144955905,98.7759068791453,202222261.31529891,289086791.866404
1431302400,98.78252576218244,98.82517110460614,98.52457490846223,98.61353163006777,238626768.59111872,285891216.19167346
1431907200,98.6166956345378,98.71169001582076,98.26819533014708,98.4323999272694,157126915.22471875,279245394.04318863
1432512000,98.42964182187849,98.46262199420912,97.94280727041922,98.20511861432809,203371079.25400817,272883657.7563353
1433116800,98.21468667702689,98.37806667001954,97.90491048224509,98.15580908571019,199173725.8452681,270103935.5416503
1433721600,98.1480392919128,98.26284558506885,98.06931784413868,98.21313295396855,173741242.17836866,261003041.4210772
1434326400,98.21172150450086,98.50999253021138,98.0081694152815,98.11575903043315,212087791.66939425,247658299.04726967
1434931200,98.11838200922789,98.36691731839045,98.0440226695623,98.27259763093741,290712866.84966713,244866583.126684
1435536000,98.27459155210266,98.38909709621726,98.15155002102463,98.3116641383447,337297571.9352112,243891473.48883563
1436140800,98.32218788873831,98.4348895018442,98.01307392237855,98.34130267843607,361962964.21714926,229101548.43283066
1436745600,98.34522725822943,98.43009727051017,98.17605184825383,98.33924201682971,743806950.2684664,257403874.1344877
1437350400,98.33943421548204,98.40571049528496,98.25400357566446,98.30946855739322,382203368.9394698,267018873.3183837
1437955200,98.29949943099638,98.40924936870131,98.16307258347919,98.2749331407611,314976401.65254533,268920296.40027606
1438560000,98.27014696335469,98.39717646882879,98.17088571553629,98.31359201243698,410317247.14580786,277305462.8099032
1439164800,98.31817973361468,98.36094299157848,98.22718511213355,98.32142385126498,822971082.0963515,306735289.14185065
1439769600,98.32236176906393,98.3966456752956,98.2425264330783,98.35106262731212,352705520.15072757,313146136.61548936
1440374400,98.33622553836234,98.4905094821342,98.30118141373146,98.42290984681286,346541558.5712257,321852151.2241433
1440979200,98.42964422092219,98.5786974653537,98.26609652934351,98.40882014587511,284228490.6238165,325017286.3623201
1441584000,98.40951291106167,98.53041037901744,98.3443298518131,98.48153281736238,357982054.98217165,332866724.591853
1442188800,98.47794840803014,98.54228585603278,98.28292140930573,98.36079803223116,240614192.4584243,331633502.69846046
1442793600,98.33865830589164,98.53917899785368,98.27096745138489,98.46241242144477,190829886.38206214,331063883.95179856
1443398400,98.47311482499188,98.69094348566816,98.44268885883876,98.63369773510125,194022756.6725426,328833683.35586977
1444003200,98.63931081165124,98.7042279947324,98.56328512395272,98.62110934620819,193544754.404961,330654575.31488186
1444608000,98.6201273531847,98.87123945067856,98.55804798230373,98.7902564811622,224878452.66271502,331729943.9853172
1445212800,98.79123004880287,98.97688348797206,98.75849181476973,98.92709548375747,503348954.9770008,346938705.4419038
1445817600,98.93192783203884,99.00870613641234,98.83596464156739,98.92593380437819,466412804.0417659,361572283.5350737
1446422400,98.92362101297599,99.3236049288973,98.90696129368003,99.1132503865961,673474648.7783704,384641626.3905225
1447027200,99.11315082910559,99.18375535284758,98.98232578173665,99.04918445988429,666770821.414744,403444524.1187763
1447632000,99.04683273288346,99.11128210701193,98.84349036580537,98.92540343239546,449276638.79191786,409043477.4616116
1448236800,98.92007904673261,99.07256902825536,98.88584847242353,99.04511286303072,328962870.16440165,407393472.75897425
1448841600,99.05397732139255,99.11785660582059,98.98389412473753,99.07254517051992,494230154.96796995,394914632.9939495
1449446400,99.07189243751692,99.13848558776516,98.96266619281177,99.0675141744756,1144420060.082889,433025467.55112046
1450051200,99.06697099590923,99.16876238547509,99.01950864340678,99.12939623566754,1204504014.026842,477501848.16983527
1450656000,99.14683850170819,99.171071265554,99.0063682092466,99.05464585212023,745924862.45344,494282228.9352169
1451260800,99.05624167701238,99.11332030005083,98.91642450609065,99.03880326060242,1398477877.8471825,523057568.7227585
1451865600,99.03190901382386,99.16529329523844,98.93978515991063,99.0274770925464,418883823.87043583,526366483.90874386
1452470400,99.02870480049411,99.07828389382057,98.57037745974827,98.64846988476812,555619657.2132213,536820388.84084356
1453075200,98.7315071313226,98.89220192904351,98.50053864708757,98.73939718681329,1140140338.9623854,579615981.257772
1453680000,98.7519952480989,98.85165200645672,98.02924016480732,98.56028077801167,642970516.5656464,593865404.3369458
1454284800,98.54900822698514,98.60672856795593,98.41323376125837,98.51821897992217,442552626.5933867,603962326.0436939
1454889600,98.51433663619406,98.68021630893173,98.29952228720195,98.51459334601171,561816243.8922967,622511643.9192055
