time,open,high,low,close,Volume,Volume MA
1546300800,13669458607.94649,13742425143.30109,13618515446.498259,13706699007.674076,2252805968.63922,NaN
1546304400,13700903428.072014,13711743598.070671,13610009450.264633,13630622727.555445,2252805968.63922,NaN
1546308000,13630239360.301119,13639823541.659264,13501946999.649014,13575301451.201939,2252805968.63922,NaN
1546311600,13584897286.10481,13653958658.220482,13564964030.119102,13635310170.652624,2252805968.63922,NaN
1546315200,13633776734.960918,13927620458.965843,13625342838.65653,13732171020.589527,2252805968.63922,NaN
1546318800,13745999629.137491,13810361065.222788,13727074953.601149,13787640437.553358,2252805968.63922,NaN
1546322400,13787890953.356432,13867835310.531586,13783647285.36537,13843475205.120607,2252805968.63922,NaN
1546326000,13845442717.128265,13956790982.051432,13815259335.419794,13861177924.74101,2252805968.63922,NaN
1546329600,13861948589.587267,14063476837.649357,13837605657.273022,14007281482.956223,2252805968.63922,NaN
1546333200,14001406689.451376,14032863735.905323,13880956433.316772,13914639899.38336,2252805968.63922,NaN
1546336800,13921012112.832767,13945145610.432291,13883656836.64784,13920662889.735481,2252805968.63922,NaN
1546340400,13924907761.613735,14035167841.650412,13892202118.553276,13900679317.305342,2252805968.63922,NaN
1546344000,13898875985.934444,14002215933.883352,13849338341.956457,13989423045.31786,2252805968.63922,NaN
1546347600,13980511968.120573,14169577561.372683,13918906720.332977,14018921747.427614,2252805968.63922,NaN
1546351200,13990983307.073772,14012243262.368399,13789529269.909208,13908731114.810934,2252805968.63922,NaN
1546354800,13886225000.885506,13914442130.710457,13761950922.004425,13847452985.876953,2252805968.63922,NaN
1546358400,13847686346.28751,13881105798.642792,13777910535.85637,13870329362.807089,2252805968.63922,NaN
1546362000,13869022891.094158,13909316068.601877,13800405306.581701,13806942506.730755,2252805968.63922,NaN
1546365600,13812316500.867212,13812316500.867212,13573289826.518024,13746257608.83288,2252805968.63922,NaN
1546369200,13742624378.300262,14147093395.477192,13742624378.300262,14106879107.989113,2252805968.63922,2252805968.6392207
1546372800,14110690489.873638,14617906516.603765,14106102379.967045,14414132098.305653,2252805968.63922,2252805968.6392207
1546376400,14391792750.875032,14495356846.789766,14259069005.392183,14311722640.6008,2252805968.63922,2252805968.6392207
1546380000,14311335481.518383,14395328983.091711,14225048095.785444,14351542222.841578,2252805968.63922,2252805968.6392207
1546383600,14346899088.208538,14808492654.79007,14282898794.328602,14585029175.901558,2252805968.63922,2252805968.6392207
1546387200,14588041795.255653,14700561197.413612,14483299456.629833,14565262524.403242,3306752470.7708,2305503293.7457995
1546390800,14569081728.327293,14615639750.066822,14417358265.84393,14474434872.59918,3306752470.7708,2358200618.8523784
1546394400,14466441112.427652,14536957689.757204,14462489504.595581,14493536011.759447,3306752470.7708,2410897943.958957
1546398000,14495495770.630882,14582136975.105333,14485415432.822012,14506725579.017958,3306752470.7708,2463595269.065536
1546401600,14516673696.243132,14623716175.966377,14492958842.215008,14581801969.698372,3306752470.7708,2516292594.172115
1546405200,14580803700.020838,14590101020.070925,14518776426.211462,14566872609.838757,3306752470.7708,2568989919.2786937
1546408800,14567742667.0689,14596934692.477835,14461558897.216934,14558772576.766338,3306752470.7708,2621687244.3852725
1546412400,14559166269.913359,15075353317.310434,14554835645.296152,15051555896.507753,3306752470.7708,2674384569.4918513
1546416000,15053572993.185606,15387603625.149643,15048036119.53128,15166795869.095867,3306752470.7708,2727081894.59843
1546419600,15161621792.190683,15277677101.782177,15045294635.545849,15139012508.815441,3306752470.7708,2779779219.705009
1546423200,15145915770.509844,15598885003.66323,15111371689.444721,15574961670.3001,3306752470.7708,2832476544.811588
1546426800,15570727125.334852,15677759632.631649,15372513075.297064,15491852425.536581,3306752470.7708,2885173869.9181666
1546430400,15487842766.391502,15562403896.984161,15305262277.013227,15512456042.922068,3306752470.7708,2937871195.0247455
1546434000,15512334070.792917,15941642687.876974,15485183299.207663,15889191280.841684,3306752470.7708,2990568520.1313243
1546437600,15891865791.03605,15935485250.978003,15619433120.651981,15752512473.591967,3306752470.7708,3043265845.237903
