time,open,high,low,close,Volume,Volume MA
-4323290400,20.65,20.65,20.65,20.65,0,NaN
-4291754400,20.65,20.65,20.65,20.65,0,NaN
-4260218400,20.65,20.65,20.65,20.65,0,NaN
-4228682400,20.65,20.65,20.65,20.65,0,NaN
-4196973600,20.65,20.65,20.65,20.65,0,NaN
-4165524000,20.65,20.65,20.65,20.65,0,NaN
-4070829600,20.65,20.65,20.65,20.65,0,NaN
-4039120800,20.65,20.65,20.65,20.65,0,NaN
-4007671200,20.65,20.65,20.65,20.65,0,NaN
-3976221600,20.65,20.65,20.65,20.65,0,NaN
-3913063200,20.65,20.65,20.65,20.65,0,NaN
-3881527200,20.65,20.65,20.65,20.65,0,NaN
-3849818400,20.65,20.65,20.65,20.65,0,NaN
-3818368800,20.65,20.65,20.65,20.65,0,NaN
-3723760800,20.65,20.65,20.65,20.65,0,NaN
-3691965600,20.65,20.65,20.65,20.65,0,NaN
-3660516000,20.65,20.65,20.65,20.65,0,NaN
-3629066400,20.65,20.65,20.65,20.65,0,NaN
-3565908000,20.65,20.65,20.65,20.65,0,NaN
-3534372000,20.65,20.65,20.65,20.65,0,0
-3502663200,20.65,20.65,20.65,20.65,0,0
-3471213600,20.65,20.65,20.65,20.65,0,0
-3376605600,20.65,20.65,20.65,20.65,0,0
-3345069600,20.65,20.65,20.65,20.65,0,0
-3313360800,20.65,20.65,20.65,20.65,0,0
-3281911200,20.65,20.65,20.65,20.65,0,0
-3187216800,20.65,20.65,20.65,20.65,0,0
-3155508000,20.65,20.65,20.65,20.65,0,0
-3124058400,20.65,20.65,20.65,20.65,0,0
-3092608800,20.66,20.66,20.66,20.66,0,0
-3029450400,20.66,20.66,20.66,20.66,0,0
-2997914400,20.66,20.66,20.66,20.66,0,0
-2966205600,20.66,20.66,20.66,20.66,0,0
-2934756000,20.66,20.66,20.66,20.66,0,0
-2840148000,20.66,20.66,20.66,20.66,0,0
-2808352800,20.66,20.66,20.66,20.66,0,0
-2776903200,20.66,20.66,20.66,20.66,0,0
-2745453600,20.66,20.66,20.66,20.66,0,0
-2682295200,20.66,20.66,20.66,20.66,0,0
-2650759200,20.65,20.65,20.65,20.65,0,0
-2619050400,20.65,20.65,20.65,20.65,0,0
-2587600800,20.65,20.65,20.65,20.65,0,0
-2492992800,20.68,20.68,20.68,20.68,0,0
-2461456800,20.68,20.68,20.68,20.68,0,0
-2429748000,20.68,20.68,20.68,20.68,0,0
-2398298400,20.66,20.66,20.66,20.66,0,0
-2303604000,20.71,20.71,20.71,20.71,0,0
-2271895200,20.71,20.71,20.71,20.71,0,0
-2240445600,20.66,20.66,20.66,20.66,0,0
-2208996000,20.68,20.68,20.68,20.68,0,0
