time,open,high,low,close,Volume,Volume MA
1546315200,55.59444308070872,55.59444308070872,55.084995621196455,55.113407043724536,67781509423.757614,NaN
1546329600,55.06257386601232,55.08868323649114,54.92185602086397,55.04602716136681,67781509423.757614,NaN
1546344000,55.048592747484825,55.048592747484825,54.6691816955761,54.725052238468486,67781509423.757614,NaN
1546358400,54.644232238525724,54.78386140780272,54.53457798559984,54.589868400262844,67781509423.757614,NaN
1546372800,54.55829047045383,54.64564842059334,54.30514362306462,54.635014406691106,67781509423.757614,NaN
1546387200,54.64262140186113,54.68530644643902,54.57752308293371,54.62618581820783,86595703270.91925,NaN
1546401600,54.63147536278158,54.64245938983006,54.39511567816226,54.39511567816226,86595703270.91925,NaN
1546416000,54.41342994103838,54.41342994103838,54.011405003386145,54.04884119084728,86595703270.91925,NaN
1546430400,54.02451720992928,54.193592761615236,53.927366392993314,54.1310497836563,86595703270.91925,NaN
1546444800,54.12679296080979,54.12679296080979,53.8566662608232,53.8566662608232,86595703270.91925,NaN
1546459200,53.863851047092645,53.97571555823956,53.69465991518878,53.91844891795478,86595703270.91925,NaN
1546473600,53.901057081159884,54.07931315796583,53.840153931124576,53.951466458908406,72750041130.929,NaN
1546488000,53.953439160926834,53.95715778745994,53.872963982101886,53.910670847164724,72750041130.929,NaN
1546502400,53.93032006524015,54.46502432015158,53.93032006524015,54.318867173741225,72750041130.929,NaN
1546516800,54.311978104601344,54.36352608619151,54.22048942468941,54.30731805850245,72750041130.929,NaN
1546531200,54.29731346122229,54.446200651875934,54.282572063113946,54.41173278650919,72750041130.929,NaN
1546545600,54.40523782808961,54.42665976683775,54.241185610546516,54.323388032408594,72750041130.929,NaN
1546560000,54.332381931628284,54.38596045213514,54.02831711207661,54.02831711207661,79417433473.12402,NaN
1546574400,54.052235297682,54.05306614529736,53.71019340312346,53.941991472533914,79417433473.12402,NaN
1546588800,53.96019662098565,54.15778959398002,53.94605484318946,54.08868662338718,79417433473.12402,76661715697.46246
1546603200,54.117058922778774,54.39605272506483,54.06649818504167,54.20945027690125,79417433473.12402,77243511899.93079
1546617600,54.21949610333906,54.262927113407564,54.1478790471972,54.16210608029418,79417433473.12402,77825308102.39911
1546632000,54.16882240434045,54.16882240434045,53.993032590411374,54.074193413860705,79417433473.12402,78407104304.86743
1546646400,54.083084662961355,54.083084662961355,53.48118860758009,53.829388545581544,85374667907.8073,79286762229.06992
1546660800,53.84344923268698,54.074219707599866,53.80600100943156,54.072216530719444,85374667907.8073,80166420153.27242
1546675200,54.06009107029407,54.117255180374336,53.88645187660943,53.89568753796517,85374667907.8073,80105368385.11682
