time,open,high,low,close,Volume,Volume MA
1393200000,6918605496.857274,7223891272.042406,6707817901.677883,7059509219.086889,NaN,NaN
1393804800,7110063635.256065,8929190787.802742,7061427281.53154,8049575197.748864,16624614.311600162,NaN
1394409600,8029485858.340444,8267819901.492904,7659475867.727783,7979008906.896317,22081648.2953623,NaN
1395014400,7998899558.587655,8010421137.682626,6808421665.008816,7105506101.332796,8512398.31996512,NaN
1395619200,7047010198.363051,7488890393.7277975,5518387668.236161,5822876640.838033,22428897.943767846,NaN
1396224000,5823194690.030057,6460911091.808336,5261193216.750999,5787169775.020359,21953455.61660509,NaN
1396828800,5834720114.271319,5888878074.210693,4307995943.288344,5291306567.504558,16504708.74615043,NaN
1397433600,5291179480.977009,6986672386.860526,5183199607.839665,6384446016.5553255,19421392.48196778,NaN
1398038400,6396295929.269938,6576116011.2725525,5497532296.796552,5501947195.47665,26086750.474169686,NaN
1398643200,5500267796.9873295,5965942064.348829,5422701049.694065,5617011559.827867,13384705.981920559,NaN
1399248000,5588891603.299944,5895762972.2984085,5385724465.989078,5658851002.155987,12450618.466158547,NaN
1399852800,5628884813.89457,5843056007.308806,5536095974.648911,5775347857.246125,9829607.178540261,NaN
1400457600,5775347876.452028,7618780308.552199,5702529756.364423,7449311246.951801,5502328.632610519,NaN
1401062400,7445532093.676415,8877697757.34987,7112205606.922519,8190759985.272108,30194416.08508899,NaN
1401667200,8190279783.58897,8846193163.31813,7953363683.742671,8538703836.845954,28488904.573888794,NaN
1402272000,8539568072.996946,8555257601.877993,6993990823.35687,7665258182.670714,14168864.352530392,NaN
1402876800,7711588503.533604,8024062151.805946,7545872975.320557,7844175409.727403,42671492.85792602,NaN
1403481600,7844794125.858424,7892942977.005303,7234895382.045116,7847760410.9967165,14693591.0490696,NaN
1404086400,7847064453.825262,8614119432.420197,7778382474.911178,8248681071.646051,14597354.602723502,NaN
1404691200,8291843359.187099,8412915090.238062,7950953764.724236,8270825071.313932,16015349.606510997,NaN
1405296000,8270907929.136471,8310513012.687663,7992443376.8202505,8241346617.129477,20624727.950430382,18811791.376349352
1405900800,8242093264.57809,8257424243.785757,7746874650.333766,7767974426.381695,9064867.507315189,18433804.0361351
1406505600,7798471057.320259,8002411809.635949,7308478549.869978,7767225051.854329,12239771.169128971,17941710.179823436
1407110400,7750999071.073453,7887698349.985937,7597444005.941458,7805645473.430306,9818970.115098514,18007038.769580103
1407715200,7805878699.814293,7807455510.1942425,6351543408.049809,6587928745.551826,9456785.483728029,17358433.146578114
1408320000,6603853314.447716,7118599567.459651,5852730882.456405,6789391313.866976,26233741.35312917,17572447.43340432
1408924800,6789077164.103804,7013366580.462131,6340277973.285753,6423589156.597688,30325632.44230168,18263493.61821188
1409529600,6422724044.292394,6691275572.516643,6299073545.052212,6399259547.052272,21029771.227517262,18343912.555489354
1410134400,6427159817.738881,6641484171.48855,6138469419.542783,6432431590.893176,14183623.535669353,17748756.208564334
1410739200,6433329744.1430645,6498619706.798437,5124885218.884325,5420376551.042557,19978407.758772705,18078441.297406945
1411344000,5437024619.526781,6148818187.181751,5025496003.661696,5120811611.40111,41809491.49724766,19546384.9489614
1411948800,5121292227.020672,5431020184.720184,3756068314.230427,4420911482.797604,18877176.12343857,19998763.396206312
1412553600,4410881072.982538,5398459599.766101,4038605910.0930934,5158044885.873788,59799135.00390896,22713603.714771233
1413158400,5163158266.0464325,5699683499.013984,5015463027.914493,5277730572.455915,15004789.09815395,21954122.365424484
1413763200,5298804019.396987,5369503758.633269,4652773821.996798,4851974941.670069,13856411.551296571,21222497.714294873
1414368000,4853618233.245176,4904057538.463013,4310011775.016676,4431124648.238544,21102245.224383935,21569166.75788755
1414972800,4429655317.323456,5027018346.955306,4366822290.918199,4999737581.097077,40319591.860842146,21451571.70803336
1415577600,5007789650.617167,6210367771.034775,4888411688.579239,5341329326.638836,10648902.88534695,21249337.299847227
1416182400,5341081918.310319,5685989926.584899,4677420627.998699,5049473935.13373,19598461.17472579,21499392.628447343
1416787200,5049503639.634707,5432876736.187841,4916032902.9869995,5196217339.602763,18154261.43908535,21606338.22007606
1417392000,5184287819.924554,5282989115.049804,4960891273.73468,5206142609.627671,20417512.631757326,21595977.454142407
1417996800,5189832055.39805,5208061273.506119,4684313760.346302,4929786468.323475,9759143.31691989,21630691.24462264
1418601600,4939006783.865259,4941077900.261672,4214509881.5883226,4434038557.834977,13027984.5464984,21670101.91349111
1419206400,4444860471.712586,4703456203.120815,4317623246.069031,4411142716.340551,25927559.994178046,22475531.407445088
1419811200,4411113739.946747,4459607203.023716,3547557746.0372853,3674504334.1361885,17770041.377561696,22891194.20213677
1420416000,3682138237.2922716,4245403957.681686,3652101674.118055,3713595165.0123434,53969300.95694542,24277972.182327583
1421020800,3713708847.5905633,3799475982.037449,2122220582.8763125,2960105492.429669,19967338.342438046,23760057.477334403
1421625600,2959731358.6458864,3600674761.242065,2822031626.462281,3574650790.1014376,24983211.292739753,23957729.480595525
1422230400,3565790060.8343825,4340203173.689975,2921499363.9310083,3182129198.362093,40794115.194492035,25288254.063536663
1422835200,3183153084.101057,3426748382.038836,2950325702.595404,3143997476.942617,26734831.436892506,25626075.24744265
1423440000,3144911662.112837,3770829783.464403,3018959948.94934,3315288887.9819126,21835347.709626373,24627368.05806159
1424044800,3314003715.803847,3509961228.0126176,3221275781.7783237,3333175080.6954465,54949037.46192088,26430961.124985702
1424649600,3332704987.3882403,3683180247.9889812,3268851165.7815413,3652472845.749642,13521634.371222898,24117086.093351398
1425254400,3647429064.084633,4031428196.4120736,3610283323.6324496,3890998510.6024365,13482867.38308816,24040990.00759811
1425859200,3889946538.5396385,4211517760.9477334,3876243631.7032332,4059016834.1402297,21573420.49102136,24426840.454584345
1426464000,4059815821.416401,4169505029.4081726,3524427270.821258,3805756613.1565695,18614825.756169137,24302469.481173605
1427068800,3813557792.720646,3843827539.1414223,3360379785.6332064,3449366176.9655504,17894986.56185146,23181239.216224067
1427673600,3454576972.990724,3722549417.3940096,3365786002.898547,3713305971.4304543,17516374.998293113,23524612.821871378
1428278400,3713914660.1123843,3750674211.432116,3286073870.471049,3371810435.272106,12344039.473894758,23161891.736829825
1428883200,3370761158.359951,3380414397.881717,2992624770.7234306,3177626483.3559012,16999062.089477602,23104131.769349437
1429488000,3178061992.881241,3411133467.2921395,3074204140.8627176,3141018065.8261447,13997233.219114484,22783117.798717298
1430092800,3140680221.510082,3466345832.6516137,3109574279.703707,3416798119.8544984,20541847.576827273,23322253.011712667
1430697600,3426623868.144296,3532935939.1696143,3243849517.459171,3424052573.0815396,14445647.872213181,23393136.177998405
1431302400,3423823145.828902,3502876533.252574,3327554670.772608,3390667440.4210286,18899655.380319856,23041740.947305493
1431907200,3386535446.5804725,3490374764.8937984,3313942888.6444035,3449654698.6245937,11164678.169999609,22711472.78692739
1432512000,3456529152.5969605,3479412294.462792,3297303472.444332,3314383665.369467,16133637.676721081,20819689.622916173
1433116800,3314060778.52035,3357805175.457645,3169075730.1632624,3231959207.864999,15697200.2633817,20606182.71896336
1433721600,3231489374.603673,3403068173.1343994,3224454548.556572,3372562802.8610387,12890033.702377891,20001523.839445267
1434326400,3372465956.8340936,3747707657.496785,3354576354.6135044,3550069190.5360503,15700977.213901317,18746866.940415733
1434931200,3549391464.356257,3670638460.6512375,3465330918.763651,3623279757.386866,23380614.06608635,18579156.071875423
1435536000,3623351976.3265944,4014284475.7624617,3616953624.6765647,3962260708.982021,27837294.422649123,18879253.40752656
1436140800,3960231451.049706,4649423233.425242,3835067833.231504,4537818132.114831,23110437.281316485,17287323.39849634
1436745600,4537637045.245201,4547442112.126081,3976269577.1241617,4033528993.8996778,68614093.68195032,20041946.36403271
1437350400,4027810604.0764794,4316400936.002591,4019186081.3798347,4302080260.540619,32387028.787764385,20987154.434266523
